inID,Commentaire,star,source,company,index_org,star_org,date
15933,"commandee le 4 décembre sur vente privée livraison prévu le 21 décembre envoyée les 19 décembre je suis rassurée mais la gros problème j'habite dans le nord livraison chez moi .. , , , .suivit de colis sois disant partis le 4 décembre livre le 6 décembre dans le sud ! ! ! ! ! ! colis perdu je dois attendre 21 jours ouvré et maintenant impossible de me connecter sur leur site de l´application et d'internet",1,TrustPilot,VeePee,19220,1,2017-12-20 00:00:00+00:00
15934,"bonjour à tousj'ai commandé pour noël sur le site vente privée , la vente était notée livré avant noël et expédié soi disant en 72h.j'ai commandé le 12 décembre , je devais recevoir la commande entre le 16 et le 19 décembre.du coup le 19 je m'inquiète de ne rien avoir et les contacte . je reçois un mail très gentil m'expliquant qu'ils ont eu des petits soucis mais que je devrais recevoir la commande le 26 , soit tout de même avec un délai de 15 jours . ils me disent aussi que peut être je ne la recevrait pas , c'est du n'importe quoi , non seulement je ne peux rien mettre sous le sapin , mais je ne sais même pas si la commande arrivera un jour ! habituellement ils livrent avec un délai égal aux délais des sites chinois ou japonais sauf qu'en plus ils facturent des frais de livraison de 4 à 6.50 € . bref c'est du grand n'importe quoi , je ne me ferais plus avoir , je ne commanderais plus chez eux !",2,TrustPilot,VeePee,19221,2,2017-12-20 00:00:00+00:00
15935,"une commande du 23 octobre et trois articles manquants ! aucune nouvelle , pas de message annonçant que la commande est incomplète . après plusieurs messages au service client , un mail m'est adressé annonçant une `` anomalie dans les stocks '' et que tout est mis en œuvre pour m'envoyer les 3 articles au plus vite . 12 mails envoyés sans réponse . ! je téléphone au service client le 12 décembre pour manifester mon mécontentement et demander l'envoi des articles au plus vite ou le remboursement des 3 articles au prix réel annoncé lors de l'achat . je reçois un mail aujourd'hui ( 2 mois après la commande ! ) pour m'annoncer le remboursement de 71,90 euros alors que le coût des trois articles affichés sur vente privée en octobre s'élève à 407 euros ! et j'oubliais `` le petit cadeau de dédommagement '' sur le site : 5 euros en bon d'achat ! ! le service client n ' a pas peur du ridicule.j'étais une fidèle cliente depuis 7 ans , je suis littéralement écœurée par le mépris manifesté et la véritable arnaque commercialeles mécontents devraient s'unir pour faire respecter les droits des clients !",1,TrustPilot,VeePee,19222,1,2017-12-19 00:00:00+00:00
15936,"commande passée tout début décembre car livraison prévue entre le 6 et le 12 décembre . largement de quoi l'avoir pour noël , même en leur accordant plusieurs jours de retard ! nous sommes le 19 au soir , toujours aucune info de leur part ! ! ! je les ai contacté 3 fois ... 3 réponses bateau du style `` notre service blablabla va vous recontacter très vite '' .j'attends toujours ! ! ! ! 2 enfants de plus seront déçus à noël à cause de venteprivee ! dire que cette fête est sensée provoquée des étoiles dans les yeux des enfants ... cette année ce seront des larmes ! ! ! si on n'est pas capable d'assurer les colis avant noël , on ne promet rien ! ! ! ! ! ! ! mensonge à la vente , incompétence concernant le transport ( il paraitrait que mon colis aurait été remis au transporteur il y a 14 jours ) , et en plus on ne nous donne aucune info ! venteprivee , où comment se faire de l'argent en prenant les gens pour des § % / bref .... un manque de respect inadmissible ! ! ! quand l'argent compte davantage que le bonheur des enfants ...",1,TrustPilot,VeePee,19223,1,2017-12-19 00:00:00+00:00
15937,"je commande régulièrement sur vente privée , et jusqu ' à présent , je n'ai pas été déçu . si il arrive que le produit soit abîmé le sav me donne une étiquette pour faire le retour et je suis remboursée rapidement . je dirai qu il faut améliorer les descriptifs et les photos lors des ventes et baisser les frais de livraison .",3,TrustPilot,VeePee,19224,3,2017-12-19 00:00:00+00:00
15938,"bonjour après avoir passé une commande sur vente privée avec livraison express ,3 jours âpres mon colis est livré au pickup hors domicile mais impossible de recevoir mon code.j'appelle vente privée c'est pas nous mais colissimo j'appelle colissimo c'est pas nous c'est vente privée cela a duré pendant 3 jours alors que je pensé avoir ma livraison avant noël ben c'est loupé merci pour votre professionnalisme vente privée et colissimoplus jamais sur vente privée cela fait 4 fois en 1 ans cordialementnuméro commande:6m16688056666",1,TrustPilot,VeePee,19225,1,2017-12-19 00:00:00+00:00
15939,des ventes avec des modalités douteuses et et peu mise en avant . un service client peu à l'écoute et conciliant . j'ai payé 38€ et finalement je n'ai rien eu en retour . j'ai fait un don finalement à leur site partenaire et vente privée . je ne recommanderai plus jamais .,1,TrustPilot,VeePee,19226,1,2017-12-19 00:00:00+00:00
15940,"des colis qui disparaissent , un service client qui vous donne des réponses pour vous faire plaisir .... et quand on leur demande une solution ils nous rappellent soit disant ! cette plateforme est une honte , une escroquerie ! !",1,TrustPilot,VeePee,19227,1,2017-12-19 00:00:00+00:00
15941,"achat de 2 iphone lors du black friday le 22/11 . livraison sous 72h ... nous sommes le 18/12 , et toujours rien . mais sur le site on peut lire que le colis a été livré au relais le 2/12 ! ! ! problème : ce relais ne prend pas les colissimo ... alors on appelle tous les jours pour savoir où est le colis ... ils ne savent pas mais en attendant ils ne veulent pas nous rembourser ni en envoyer des autres . ils mettent même en doute notre parole ! ! nous sommes très mécontents . et nos enfants n ’ auront pas de cadeaux à noël . aucun service client ! désastreux .",1,TrustPilot,VeePee,19228,1,2017-12-18 00:00:00+00:00
15942,service livraison lamentable et service client pas à la hauteur . aucune remise en question ... prix attractifs mais qualité souvent médiocre ... à se demander si les marques ne font pas des collections spéciales ventes privées .. fuyez braves gens,1,TrustPilot,VeePee,19229,1,2017-12-18 00:00:00+00:00
15943,"une montre commandée le 12 novembre , le 17 décembre toujours rien ... apres plus d'un mois d'attente , on m'annonce que mon produit ne sera jamais livré et qu'il sera remboursé ( frais de livraison non inclus ! ! ! ) un cadeau de dédommagement promis : 8€ de bon d'achat ! ! 8€ contre un cadeau qui était prévu pour etre offert à noel , merci vente privée . une chose est sure : plus jamais ! !",1,TrustPilot,VeePee,19230,1,2017-12-18 00:00:00+00:00
15944,"2 colis , 2 problèmes ! extrêmement déçue !",1,TrustPilot,VeePee,19231,1,2017-12-18 00:00:00+00:00
15945,"bonjour à tous , j'attire l'attention sur vente privée pour procéder à la résolution rapide du litige ouvert ! en effet , j'ai passé commande le 06/12/17 de 2 montres cluze et à ce jour 18/12/17 je n'ai toujours rien reçu . or sur lors de ma commande , les délais de livraison était fixés entre le 12/12/2017 & le 15/12/2017.après plusieurs appels ( 3 appels ) , au service client , me promettant systématiquement de revenir vers moi par téléphone ! or il n ’ en n ’ est rien , j ’ ai toujours du les rappeler ! voici le mail que je leur ai envoyé : bonjour , je vous contacte en urgence suite à un retard de votre part de traitement & de livraison de notre commande.en effet , j'ai passé commande le 06/12/17 de 2 montres cluze et à ce jour 18/12/17 je n'ai toujours rien reçu . or sur lors de ma commande , les délais de livraison était fixés entre le 12/12/2017 & le 15/12/2017.après plusieurs appels ( 3 appels ) , à votre service client , me promettant systématiquement de revenir vers moi par téléphone ! or il n ’ en n ’ est rien , j ’ ai toujours du vous rappeler ! aujourd ’ hui lundi 18 décembre , je vous laisse 2 choix : _ soit un remboursement total aujourd ’ hui ! sans les délais de 8 jours ! _ soit un envoi aujourd ’ hui de mes colis avec une reception avant le 22 décembre ! vous êtes tout simplement entrain de gâcher le noel de plusieurs personnes ! je vous met donc en demeure de procéder à la livraison de notre commande dans un délai de 24h ou d ’ annuler notre commande.j'attends évidemment de votre part un geste commercial pour compenser ce préjudice.merci d ’ accuser reception de ce courriel.voici mon numéro de commande : 235825916bien cordialement .",1,TrustPilot,VeePee,19232,1,2017-12-18 00:00:00+00:00
15946,"au début c'était bien , maintenant le client n'existe plus et est toujours un menteur . dans le dernier colis il manquait 3 produits . il faut envoyer plusieurs documents et copie carte d'identité pour être remboursé.a fuir ! ! !",1,TrustPilot,VeePee,19233,1,2017-12-18 00:00:00+00:00
15947,"inadmissible ! on se moque des clients chez ventes privées.une de mes commandes payée mi octobre ne m ' a jamais été livrée ( elle apparait bien en statut `` en cours de livraison '' depuis mi octobre.j'ai a quatre reprise envoyé un mail de réclamation sur le site ventes privées . a chaque fois une réponse bidon comme quoi ma réclamation serait traitée sous 21 jours.nous sommes le 17 décembre et toujours rien.bon client sur ce site , je ne commanderai plus jamais .",1,TrustPilot,VeePee,19234,1,2017-12-17 00:00:00+00:00
15948,"le 29 novembre 2017 j'ai commandée 2 produits ( une brosse lissante et un sèche cheveux ) , sur la vente postquam professionel - dap . en me rendant sur les ventes privées d'aujourd'hui , j ' y ai retrouvée une nouvelle vente privée de cette marque et à ma grande surprise les prix affichés n ’ étaient plus les mêmes , aussi bien les prix de ventes que les `` prix conseillés 2017 '' ... je m'explique , j'ai achetée : - une `` brose lissante professionnelle en céramique 50w , 11 températures '' , le prix conseillé 2017 '' était de 219 euros . j'ai achetée cette dernière sur vente privée au `` prix de 19.90 . je me rend compte aujourd'hui que la même brosse , est indiquée , cette fois-ci , sur vente privée , au `` prix afficher en 2017 '' a 45.25 euros et vendue par vente privée a 18.90 ! ! ! ! ! ! ! pourriez-vous m'expliquer la différence de prix de `` prix conseillé 2017 '' de 165.75 euros ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ce sont clairement des arnaqueurs ! second article : - un `` sèche-cheveux professionnel 2200 ionic elite moteur ac 2200 w ionique , 3 temp '' , le prix affiché 2017 était de 189 euros . j'ai achetée ce dernier , sur vente privée , au prix de 55.90 . je me rend compte aujourd'hui que le même sèche-cheveux , est indiqué cette fois-ci sur vente privée , au `` prix conseillé 2017 '' a 72.11 euros et , vendue par vente privée a 36.90 ! pourriez-vous , encore une fois , m'expliquer le différence de `` prix conseillé 2017 '' de 116.89 euros , ainsi que la différence de prix de vente , vente privée , de 19 euros ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ce sont clairement , encore une fois , des arnaqueurs ! je me suis bien évidemment faite arnaquer ! ! ! ! ! et je trouve cela inadmissible venant d'un site comme vente privée .",1,TrustPilot,VeePee,19235,1,2017-12-15 00:00:00+00:00
15949,"service livraison nul.tout d'abord , vente-privee n ' a pas livré le colis à l'adresse indiqué ( à levallois ) mais dans point relais d'une autre ville ( asnières ) à 5 km , à une adresse à 30 mins de marche du métro.ils pensent qu'on a 2 heures à perdre pour s ’ amuser à aller récupérer leur mdr.quand je demande qu'il me livre à levallois comme convenu , ils me demandent d'attendre que le colis qui est à asnières ( il ne va surement pas être récupéré par moi ) , il sera retourné à l ’ entrepôt ( soit après le 15 jours ) . après son retour à l ’ entrepôt , leur équipe logistique de vente-privee va réexpédier . ce n'est pas du tout professionnel , en effet la livraison va prendre plus d'un mois ( si la deuxième livraison est correcte ) avec des risques de perte en cours de route.on est le 14/12 , ce cadeau de noel va être transformé le cadeau de pâques",1,TrustPilot,VeePee,19236,1,2017-12-14 00:00:00+00:00
15950,service gestion et logistique déplorable . auncun responsable quand vous souhaitez parler avec . réception retour catastrophique colis réceptionné mais tente de retrouver votre colis et ose indiquer en réponse par mail qu ’ il reprenne conctact sous 10 jours ouvrés.site qui ne dispose même pas de messageries envoi et réception pour sa clientèle et pour cause vu ce que je subis par leur incompétence professionnelle . je banis désormais vente privée.com et le fait savoir à mon entourage .,1,TrustPilot,VeePee,19237,1,2017-12-13 00:00:00+00:00
15951,"je passe une commande car c'était marqué expédié avant le 20 décembre . surprise après validation , après le 26 décembre ! j ’ essaie d'annuler la commande immédiatement , nouvelle surprise impossible car soi-disant la commande est déjà en préparation ... comme s'ils étaient en train de l'emballer pour me la livrer dans 2 semaines ! j'appelle le sav , après 15min d'attente on me dit que c'est impossible d'annuler la commande et que je vais devoir faire un retour que je devrai payer .... expérience client déplorable pour ma 1ère et dernière commande sur ce site .",1,TrustPilot,VeePee,19238,1,2017-12-13 00:00:00+00:00
15952,"désastreux .... cliente de longue date , le service est de plus en plus déplorable ... mauvaise référence envoyée , colis en errance sans savoir où ils sont suite à fermeture de point relais ( en plein mois de décembre ! ! ! ) . bref , les concurrents font des gestes commerciaux et sont réactifs ... vp victime de son succès est sur la pente descendante ! !",1,TrustPilot,VeePee,19239,1,2017-12-13 00:00:00+00:00
15953,le système de retour ne fonctionne plus comme indiqué sur le site de ventes privées.pas possible d'indiquer votre souhait de retour sur le site ... il faut écrire par la poste puis seulement vous recevez une semaine après une fiche de renvoi.alors seulement vous pourrez retourne l'article et espérer un échange ou un remboursement .but : décourager les retours ! résultat : nous limiterons nos achats !,1,TrustPilot,VeePee,19240,1,2017-12-13 00:00:00+00:00
15954,"catastrophe , vous commandez une paire de tongs havainas 37/38 vous recevez un 35/36 ( brz ) ( c ’ est quoi ? ? ? ? ! ! ! ! ) . vous appelez le sav , il vous répond que c ’ est normal c ’ est la correspondance brz et que le retour risque d ’ etre à mes frais ( je rêve ! ! ! je suis française et je commande depuis la france et on parle de correspondances de tailles de je ne sais quel pays ! ) . sauf que moi au moment de la commande j ’ ai cliqué 37/38 ! la prochaine fois j ’ irai chez havainas ! ventes privées ce sont des escrocs , la clientèle fidèle ils s ’ en foutent . j ’ ai lâché depuis le début de l ’ année pas loin de 2000€ chez eux et ils pinaillent pour un retour à 3,99€ ! fuyiez ou faites très attention avant de commander !",1,TrustPilot,VeePee,19241,1,2017-12-13 00:00:00+00:00
15955,"j ’ ai commandé il y a un mois chez vente privée , ma copine les contactes pour savoir où en est ma commande , et on nous annonce une rupture de stock . plus jamais je ne commanderai chez eux",1,TrustPilot,VeePee,19242,1,2017-12-12 00:00:00+00:00
15956,délais de livraison très très long par rapport au délais prévus . si vous commandez sur ce site soyez patient . bon courage .,1,TrustPilot,VeePee,19243,1,2017-12-12 00:00:00+00:00
15957,"vp a de plus en plus de mal à honorer les commandes pour cause d ’ anomalies dans leur stock et rembourse après plusieurs semaines de délai , ce qui devient systématique sur certaines marques , comme si les mêmes commandes étaient passées plusieurs fois , surbooking à la vp pour garantir les ventes , c'est incroyable de la part d'un soit disant leader sur ce créneau",1,TrustPilot,VeePee,19244,1,2017-12-12 00:00:00+00:00
15958,"les délais de livraisons sont interminables , quand le colis receptionné est le bon ! ! ! après 2 changements de point `` mondial relay '' , j'ai du traverser la ville pour aller récupérer un jean acheté un mois auparavant ... arrivée à la maison , j'ouvre mon colis et c'était ... des chocolats ! ! ! ! j'appelle donc le service client ( payant ) ... : personne . je fais un mail , auquel j'ai une réponse rapide : je dois renvoyer le colis et son contenu ( donc me redéplacer en relais ... ) je demande un geste commercial , étant donné que je n'aurais jamais mon jean : la vente est finie et donc plus de stock ... et là , le pompon ! ! ! `` nous allons vous rembourser les frais de livraison de 4€ '' j'en pleure de rire , c'est de leur faute et ils souhaitaient réellement me faire payer ces frais , en plus ? ? ? ? ! ! ! ! ! c'est une honte ...",1,TrustPilot,VeePee,19245,1,2017-12-11 00:00:00+00:00
15959,"attention arnaque au téléphone avec vente privée . vous payez un téléphone par le biais de vente privée , vous recevez votre téléphone , il ne fonctionne pas donc vous l envoyez en sav et là un mois plus tard on vous indique qu ’ il est irréparable alors que vous n ’ avez même pas insérer une carte sim et on vous indique qu ’ on ne renverrait aucun autre téléphone alors qu ’ il est sous garantie , jamais servi et on vous dit de vous retourner vers vente privée pour « espérer » un geste commercial mais pas un remboursement . conclusion vous payer un téléphone que vous ne recevez jamais et on ne vous rembourse pas ! ! ! c ’ est scandaleux et cela va se savoir nous seulement sur les réseaux mais aussi sur tous les sites d ’ arnaques et forum . une escroquerie bien rodée entre les deux sociétés car remadinfrance refuse de vous fournir un téléphone et car venteprivée refuse de vous rembourser .",1,TrustPilot,VeePee,19246,1,2017-12-11 00:00:00+00:00
15960,"vente privee est bien pour les abonnements et services , pour le reste c'est un fiasco : delai de livraison au dela du reel et la plupart des produits , vous taper sur google vous les retrouvez au meme prix avec livraison gratuite chez amazon , c discount ou le site de la marque en question ... pour faire simple ce sont des transporteurs plus cher que les autres , mais ca reste un bon indicateur pour decouvrir les marques .",1,TrustPilot,VeePee,19247,1,2017-12-10 00:00:00+00:00
15961,"met des plombes à livrer , et pour couronner le tout livre le bon produit mais pas à la bonne taille et avec une faute dans le destinataire ... merci la galère pour récupérer le colis à la poste . c'est cher payé pour un service aussi bas de gamme ... service déplorable .",1,TrustPilot,VeePee,19248,1,2017-12-10 00:00:00+00:00
15962,"tapis commande sur le site , délai très long et une fois arrivée c'est le mauvais tapisnous appelons le service client vp et nous répond que si nous ne sommes pas content c'est comme ça et que nous pouvons le renvoyer ! ! ! ! ! a déconseiller",1,TrustPilot,VeePee,19249,1,2017-12-09 00:00:00+00:00
15963,"manteau gant acheté chez vente privée , il n ' a rien a voir avec celui en boutique , le tissus est de mauvaise qualité , il a li'air usé avant l'heure.scandaleux",1,TrustPilot,VeePee,19250,1,2017-12-09 00:00:00+00:00
15964,"énorme déception . j ’ achète un hoverboard bleu plus de 150€ sur leur site , je le reçois blanc . je les appelle , il me propose un bon d ’ achat de 25€ sans aucune excuse , je leur dit que c ’ est plutôt une remise sur le produit non conforme que j ’ attends vu que le blanc est juste beaucoup moins cher . soi disant un attaché commercial me rappelle : j ’ attends toujours . de vrais menteurs , à chaque fois on me dit que le commercial va me rappeller , il ne se passe rien . en attendant je n ’ ai pas le produit que j ’ ai commandé et ma garantie ne fonctionne pas puisqu ’ elle est notée sur un bleu.quelle honte pour une entreprise de cette taille ! plus jamais je ne commande chez eux !",1,TrustPilot,VeePee,19251,1,2017-12-08 00:00:00+00:00
15965,"ne commandez jamais du vin ou des spiritueux sur vp , vous aurez des pb à tous les coups : - un colis arrive incomplet ( il manque une bouteille ) - sur 12 btles commandés , 6 ne sont pas livrées , - sur 4 btles de whisky , il en manque une à l'appel.ce sont des escrocs , j'envisage une plainte auprès de la dgccrf .",1,TrustPilot,VeePee,19252,1,2017-12-07 00:00:00+00:00
15966,"une petite valise cabine delsey commandée et à la réception j'ai été surprise car la valise est un modèle 2 roues et non pas 4 roues comme sur la photo . le service client m ' a dit oui c'est normal car les photos ne sont pas contractuelles , vous devez bien lire tous les détails avant de passer la commande , ok c'est ma faute mais on met jamais une photo du modèle différent pour un autre produit ... j'ai essayé de réclamer les frais de retour mais impossible car c'est tout écrit dans la condition de vente ! le service en ligne même a dit : c'est comme ça et sinon vous ne commandez plus chez vp ! donc je l'ai renvoyé à mes frais mais dans l'avenir vp ne sera plus du tout comme vente en ligne prestige ( c'est que pour la com ! ) je n ' y vais plus car sauf les délais de livraison sont toujours très longues , j'ai eu une fois annulation sans prévenir sans excuse , plusieurs fois les produits ne me conviennent pas ... surtout il faut être ultra vigilant chez vp , la moindre d'erreur ou la précipitation vont coûter cher ! déjà la livraison est payante souvent à 6,50€ , et puis 6,90€ à chaque retour , ça va vite rattraper ce que l'on peut économiser ( pas toujours de bonne qualité ) et ça va cher à la fin pour rien ! pas mal de sites ont le service aller-retour gratuits , j ' y vais en priorité !",1,TrustPilot,VeePee,19253,1,2017-12-07 00:00:00+00:00
15967,"faites attention avec les ventes monday mood , il y a très très souvent des problèmes de stock , et vente privée ne m ' a toujours pas remboursée pour une commande datant de 9 octobre ! je les trouve trouve de plus en plus malhonnêtes , les mails envoyés au service client , on obtient une réponse type qui ne fait rien avancer du tout !",1,TrustPilot,VeePee,19254,1,2017-12-07 00:00:00+00:00
15968,le service client ment pour être tranquille ilne rembourse pas les colis perdus et les prix d appel sont trafiqué prix conseillée gonflée avé une pseudo reduction en fait c est justement prix d ailleurs ! un vrai arnaque ! ! !,1,TrustPilot,VeePee,19255,1,2017-12-06 00:00:00+00:00
15969,"commande passée sur le site . tout se passe bien mais : délais de livraison dépassés , et à partir de là , que des problèmes.vente privée fait la sourde oreille , ne répondent pas à mes mails.j'avais un cadeau important à faire à ma chérie , et boom ! voila que vente privée me fou dans la panade . la commande était prévue pour le 1/12 , nous sommes le 6 et rien ne se passe . si je ne vais pas vers eux pour leur dire que ma commande n'est pas arrivée , croyez vous qu'ils viendraient vers moi pour me dire que ma commande a des soucis pour m'être livrée ? bien sur que non , c'est honteux.- je souhaite un remboursement très rapidement pour que je puisse ainsi acheter autre chose et ailleurs que sur ce site.- un dédommagement pour le colis non reçu et le manque de précisions concernant la suite des événements et le manque d'informations.j'ai testé la concurrence , s.r.p , ( pour ne pas les citer ) aucun soucis . mettez-vous à la page !",1,TrustPilot,VeePee,19256,1,2017-12-06 00:00:00+00:00
15970,"j'ai payé 10€ pour la livraison d'un produit pourri afin que le retour aussi c'est encore payant de 10€ ! ! ! ! donc je paye 20€ pour rien je commande plus sur ce site , amazon est mille fois mieux : (",1,TrustPilot,VeePee,19257,1,2017-12-06 00:00:00+00:00
15971,"attention , les prix de bases sont quasiment toujours faussés.dernière exemple en date , les chemises café coton toutes indiquées au prix de base de 130 € alors qu'en magasin elles sont à 90 € ... on nous propose des réductions de folie mais seulement car derrière on gonfle les prix.j'appelle ça une grosse arnaque , évitez à tout prix ce site et essayez plutôt les concurrents , frais de transport moins cher et pas de gonflement des prix . adieu vente privée ! ! !",1,TrustPilot,VeePee,19258,1,2017-12-06 00:00:00+00:00
15972,"bonjour , faites attentions au site ventes privées . j'ai commandé un sac à main jean-louis scherrer noir pour un montant de 74 euros . je reçois le colis le 8 novembre et là surprise , le sac était rouge , rien à voir avec ce que j'avais commandé ( et c'était pour un cadeau de noël ) . je le renvoie aussitôt via le relais colis en effectuant toutes les démarches correctement . et depuis tout ce temps , ventes privées refuse de me rembourser sous prétexte qu'ils n'ont ( comme par hasard ) pas encore réceptionné le colis . j'ai pourtant renvoyé la photocopie de la preuve du renvoi du sac , ils ne veulent rien savoir je dois en plus renvoyer également la photocopie recto verso de ma carte d'identité ( avec les usurpations d'identité , autant dire que c'est dangereux et comme si j'avais du temps à perdre ) . avez-vous déjà été victime de cette arnaque ? car en attendant , ils m'ont envoyé un produit qui ne correspondait pas à ma commande , donc bien sûr on le renvoie et après ils ne remboursent pas ( c'est facile , tout bénéf pour eux car ils ont le produit et ne remboursent pas ) .",1,TrustPilot,VeePee,19259,1,2017-12-05 00:00:00+00:00
15973,"commande passée le 03/10 , reçu 1 ère partie le 14/11 , articles reçus en boule dans le colis et froissés , un article ne correspond pas du tout à l ’ annonce ( renvoyé à videdressing et tjrs pas remboursé ) , 1 autre reçu taché de fond teint , un autre l ’ ourlet défait ! ! ! le 05/12 il manque toujours un article ! .... site à éviter et sav inexistant",1,TrustPilot,VeePee,19260,1,2017-12-05 00:00:00+00:00
15974,"de pire en pire ... ventes annulées , remboursements qui traînent , produits de qualité médiocre voir de contrefaçon ( dixit une boutique ralph lauren ) , service client indigne et limite condescendant ... client depuis 2005 ayant passé des centaines de commandes , aujourd'hui je déconseille ce site et je clôture mon compte .",1,TrustPilot,VeePee,19261,1,2017-12-03 00:00:00+00:00
15975,attention ! ! ! ! meme vente sur un autre site de la même marque a un prix trés inférieur que sur vente privé ! ! et pas qu une seule fois ! !,2,TrustPilot,VeePee,19262,2,2017-12-02 00:00:00+00:00
15976,prix public annoncés gonflés de manière à afficher une ristourne `` allechante '' j'ai notamment décollé une étiquette de prix qui en cachait une autre dont le montant était nettement inférieur.aucune réponse du service client contacté par téléphone puis par mail à ce sujet .,1,TrustPilot,VeePee,19263,1,2017-12-02 00:00:00+00:00
15977,"retard de livraison , marchandises misent en vente mais qui n'existent probablement pas ... expérience d'un jambon de 9kg , italien à 19,90€ jamais livré . colis perdus chez eux mais bel et bien livrés par la poste . 14 jours ouvrables avant d'enregistrer un retour et encore presque autant avant de voir revenir les sous . service client qui n'en est pas un . sur facebook , inutile de laisser un message , il restera sans réponse . chez eux des personnes fort polies mais n'aillant aucune possibilité de faire évoluer les choses . il faut sans cesse rouspéter pour tout , stressant . il y a hélas de belles choses ( souvent ) , c'est donc tentant . cette firme a trop grandi et les services se sont terriblement dégradés cette dernière année .",2,TrustPilot,VeePee,19264,2,2017-12-01 00:00:00+00:00
15978,"je commande régulièrement sur vente-privée . je n'ai pas eu de problème sur la qualité des produits reçus mais sur les remboursements . là où sarenza et zalando privé prennent en charge les frais de retour et remboursent en 5 jours maximum , vente-privée ne rembourse pas les frais de retours si la taille ne convient pas et ils annoncent déjà 10 jours pour vous confirmer le retour ; je ne parle pas de la date du remboursement : j'en suis à plus d ' 1 mois d'attente . le sav indique faire son maximum mais je pense plutôt qu'ils sont là pour faire tampon face aux réclamations clients .",2,TrustPilot,VeePee,19265,2,2017-12-01 00:00:00+00:00
15979,"vente privé , ou doit l appelle vente de l arnaque , quand ont commande un article et ont est jamais livré , ils prélevé l argent avant d avoir envoyé le colis et une fois que c ’ est validé , mission impossible pour ce faire rembourser et personne au service clients pour vous répondre sauf qu ’ il faut être patient , c ’ est des arnaque et j ’ espère que le service des fraude et du consommateur va trouvé une solution pour cette société qui encaisse l argent et qui ne livré pas , c ’ est une honte",1,TrustPilot,VeePee,19266,1,2017-12-01 00:00:00+00:00
15980,"j'ai acheté un bon de réduction de 120€ au prix de 60€ sur une révision constructeur chez speedy . chez ce dernier le jour du rdv le responsable s'est aperçu que le bon de réduc ne correspondait pas à la prestation du devis fait . nous ne nous sommes pas entendu sur le prix ni sur la prestation elle même . j'ai donc contacté vente privée.com pour un remboursement ou un transfert de prestation , malheureusement hors délai de rétractation . ils ne veulent rien savoir , sont désolé de me faire comprendre que je peux m'assoir sur mes 60€ . voila une jolie arnaque menée de manière tout à fait légal . je ne recommande pas ni speedy qui ont eut la même réponse , ni vp.com . a éviter comme la peste . dernières nouvelles , speedy m ' a écrit en précisant qu'ils ont contacté vp.com pour leur faire part de leur inquiétude et régler le problème , ceux ci doivent me téléphoner prochainement . a suivre",1,TrustPilot,VeePee,19267,1,2017-12-14 00:00:00+00:00
15981,"les délais de livraison sont extrêmement longs . j'imagine que cela est dû au modèle économique de vp : ils facturent et encaissent leurs clients puis font une commande à leurs fournisseurs pour ( éventuellement ) livrer en temps et heure . il m'est déjà arrivé être prévenu la veille de l'expédition prévue d'une rupture de stock du fournisseur.la majorité de mes commandes reçues ont été expédiées en retard . pourtant le délai prévu initialement est déjà bien plus long que chez la concurrence.les colis arrivent souvent endommagés ou reconditionnés par la poste car mal emballés ( en appelant vp ils ne se sentent pas concernés par une éventuelle perte des produits ) .malgré près de 10 ans d'utilisation je suis de plus en plus déçu d'un site qui profite de sa notoriété pour léser ses clients . aucune excuse , geste commercial , ou remise à niveau de leur part malgré toutes les critiques.et par dessus tout cela , le service n'est pas du tout à la hauteur des promesses faites et ne répond presque jamais aux réclamations.sans même parler de la qualité de plus en plus médiocre des produits notamment de l'habillement , je vous déconseille fortement vente-privee.com , d'autres sites vous satisferont sûrement mieux.bon courage à ceux qui restent en attente de réponse de leur part .",1,TrustPilot,VeePee,19268,1,2017-11-30 00:00:00+00:00
15982,4 mois d attente . pas de produit . pas de remboursement .,1,TrustPilot,VeePee,19269,1,2017-11-29 00:00:00+00:00
15983,"très mauvais service clientèle ! ! ! problème de livraison non honorée pour des produits sois disant en stock , cela fait deux semaines que je demande à parler à un responsable sans succès ... un malheureux bon d ’ achat de 5€ que je n ’ utiliserai pas vu les mauvaises expériences sur le site ... à fuir ! ! !",1,TrustPilot,VeePee,19270,1,2017-11-29 00:00:00+00:00
