inID,Commentaire,star,source,company,index_org,star_org,date
11334,"colis envoyer vers une autre ville ensuite à puis être récupéré par la poste et livré à temps , un des deux produits que j'ai commandé n'est pas de la couleur demandée et semble être déjà utilisé donc je vais faire un retour c'est vraiment dommage car c'était le produit le plus important de la commande . l'autre produit es très bien . donc mitigé au niveau experience .",3,TrustedShop,ShowRoom,13932,3,25/06/2020
11335,r à signaler,4,TrustedShop,ShowRoom,13933,4,25/06/2020
11336,"a recommander , toujours un plaisir de commander chez vous",5,TrustedShop,ShowRoom,13934,5,25/06/2020
11337,très bien passé .,5,TrustedShop,ShowRoom,13935,5,25/06/2020
11338,"robe parfaite pour l'été . tombe très bien , motif tendance .",5,TrustedShop,ShowRoom,13936,5,25/06/2020
11339,très belle article . étant de petite taille je peux quand même mettre cette belle robe longue car elle peut être porté fendu sur le devant .,5,TrustedShop,ShowRoom,13937,5,25/06/2020
11340,"commande pratique sur le site avec la livraison dans les temps . après la commande de plusieurs produits ( chaussures , bijoux et appareil ménager ) je suis très contente des articles , c'est une amie qui m ' a recommandée ce site ; je ne le regrette pas et je vais continuer à commander .",4,TrustedShop,ShowRoom,13938,4,25/06/2020
11341,les délais quasiment respectés les produits irl de bonnes qualités rien à redire bon site,4,TrustedShop,ShowRoom,13939,4,25/06/2020
11342,je trouve lamentable de me dire que j'ai étais livré alors que le colis est chez vous . lamentable de ne jamais avoir sa commande . le service client est difficile à joindre et incapable ! j'attends réparations ! ! !,1,TrustedShop,ShowRoom,13940,1,25/06/2020
11343,j'ai reçu qu'une partie de la commande et j'ai pas de nouvelles de vos services . alors en effet je ne suis pas satisfait de vos services .,1,TrustedShop,ShowRoom,13941,1,25/06/2020
11344,il n ' y a rien à dire sur l'état du colis mais le délai était très long par rapport à d'autres articles que j'ai commandé sur showroom,4,TrustedShop,ShowRoom,13942,4,25/06/2020
11345,je suis ravie de ma commande pulls de belle qualité conforme à la photo .,5,TrustedShop,ShowRoom,13944,5,25/06/2020
11346,n ’ étant pas prévenu à temps pour la livraison je ne savais pas que le livreur se présenterais le mardi 23 juin .. je n ’ ai donc pas prévenu ma belle mère .. il s ’ avère qu ’ elle dormais chez elle lorsque le livreur a sonné chez elle à plusieurs reprises il a hurlé ds l ’ interphone venez chercher votre colis c ’ est scandaleux de livrer les gens dans de tel conditions ! ! ! ! ! ! ! ! !,3,TrustedShop,ShowRoom,13945,3,25/06/2020
11347,j ai été déçue par le chemisier,5,TrustedShop,ShowRoom,13946,5,25/06/2020
11348,déçue par la décoration murale,4,TrustedShop,ShowRoom,13947,4,25/06/2020
11349,très bonne qualité et très joli,4,TrustedShop,ShowRoom,13948,4,25/06/2020
11350,du retard commande pas complete,2,TrustedShop,ShowRoom,13949,2,25/06/2020
11351,produit cassé durant la livraison . pas assez bien protégé . comment puis je demander le remboursement ? comment dois je procéder ? vous retournez les produits défectueux ?,3,TrustedShop,ShowRoom,13950,3,25/06/2020
11352,"dès que j ’ ai essayé les sandales , en voulant les fermer , l ’ élastique a cassé . je doute donc de la qualité de ces sandales de la marque élodie .",4,TrustedShop,ShowRoom,13951,4,25/06/2020
11353,"bonjour , produit bien reçu mais ce n'est pas ce que j'avais commandé ! la robe est noire et non bleue comme je l'avais commandé !",4,TrustedShop,ShowRoom,13953,4,25/06/2020
11354,je suis heureuse de ces produits . le carton de livraison était abîmé lors de la livraison .,5,TrustedShop,ShowRoom,13954,5,25/06/2020
11355,il y a des produits sympa mais les livraisons et les délai sont assez long et qu final en reçoit les produits casse ou manquant ou encore le livreur ne se foule pas et le dépose au relais,4,TrustedShop,ShowRoom,13955,4,25/06/2020
11356,très rapide et aucun soucis avec la commande !,4,TrustedShop,ShowRoom,13957,4,25/06/2020
11357,le bijou que j ' ai commandé n est pas le même que sur la photo . le bijou est en argent alors que sur la photo il est couleur or !,3,TrustedShop,ShowRoom,13958,3,25/06/2020
11358,"commande faite au mois debut d avril , livrée fin juin ! ! je sais qu il y a eu le covid , mais j'ai été obligée de telephoné 2 fois pour savoir ou etait ma commande .",4,TrustedShop,ShowRoom,13959,4,25/06/2020
11359,réception faite avec 1 verre de casse,1,TrustedShop,ShowRoom,13960,1,25/06/2020
11360,un délai de livraison très long et une commande tres incomplète . pourquoi annoncer avoir des produits que vous n'avez pas ?,2,TrustedShop,ShowRoom,13961,2,25/06/2020
11361,colis arrivé dans les temps,4,TrustedShop,ShowRoom,13962,4,25/06/2020
11362,livraison à était dans les temps merci à vous,4,TrustedShop,ShowRoom,13965,4,25/06/2020
11363,"tout est très bien et conforme à mes attentes . juste un petit bémol , les deux parfum féminin etaient dans des boites ouvertes sans blister . pour offrir ça fait un peu occasion",5,TrustedShop,ShowRoom,13966,5,25/06/2020
11364,"il manquait un article dans mon colis donc je ne peux rien dire dessus à part que le service client a été réactif et a géré le manque . je n'ai pas encore testé les patchs , j'ai juste testé l'eau nettoyante micellaire qui doit être passée plusieurs fois pour un nettoyage parfait .",4,TrustedShop,ShowRoom,13967,4,25/06/2020
11365,superbes petits plateaux colorés,5,TrustedShop,ShowRoom,13968,5,25/06/2020
11366,"trés bien délai de livraison , robe trop grande , va renvoyer",5,TrustedShop,ShowRoom,13969,5,25/06/2020
11367,les produits ont été livrés renversé le carton était imbibé de produit liquide je suis déçu de ma commande,1,TrustedShop,ShowRoom,13970,1,25/06/2020
11368,sur l'un des articles il y avait encore l'antivol .,4,TrustedShop,ShowRoom,13971,4,25/06/2020
11369,la bague est parvenue crasé je suis hyper déçu je m ’ attendais à des articles plus gros,1,TrustedShop,ShowRoom,13972,1,25/06/2020
11370,commande reçu en bon état . pas encore testé le produit .,5,TrustedShop,ShowRoom,13973,5,25/06/2020
11371,bonjour commande incomplète : 1articles reçu de 2 articles commandés ... et en plus le produit reçu n'est pas conforme a la photo ( robe transparente ) je demande un remboursement de la commande globale svp ! merci cdte adela carvajal 0695445573,1,TrustedShop,ShowRoom,13974,1,25/06/2020
11372,"je n'ai pas reçu la totalité de ma commande . j'ai bien eu la robe , par contre , le top n'était pas dans l'expédition . est-ce normal ? merci de me tenir informée . bien cordialement . monique gigoux",3,TrustedShop,ShowRoom,13975,3,25/06/2020
11373,je n ’ ai reçu que 3 produit sur 4 commandé et les trois produits reçu ne sont pas du tout les tailles qui ont été commandé .,2,TrustedShop,ShowRoom,13976,2,25/06/2020
11374,satisfait,4,TrustedShop,ShowRoom,13977,4,25/06/2020
11375,je devais recevoir ma commande le 16/06 et elle a été expédiée que le 22/06 ! service archi nul ! et j ’ ai une autre commande que je devais recevoir depuis plus d ’ une semaine qui n ’ a pas encore été expédiée,2,TrustedShop,ShowRoom,13978,2,25/06/2020
11376,"le délai de livraison a été extrêmement long et je suis déçue de cette commande . les articles ne ressemblent pas à ceux présentés et commandés . de plus , la qualité n'est pas au rendez-vous .",2,TrustedShop,ShowRoom,13980,2,25/06/2020
11377,article de bonne qualité mais retard de livraison,4,TrustedShop,ShowRoom,13981,4,24/06/2020
11378,"en faite les habits sont bien sauf que le lin taille petit . prendre vraiment au moins , 1 taille de plus . heureusement la taille est élastique , si je suis trop serrée , je ferais , de la couture !",4,TrustedShop,ShowRoom,13982,4,24/06/2020
11379,genial . très bonne expérience d achat en ligne .,4,TrustedShop,ShowRoom,13984,4,24/06/2020
11380,de belles pièces,5,TrustedShop,ShowRoom,13985,5,24/06/2020
11381,livraison rapide et bon état du colis à la réception . très bien !,5,TrustedShop,ShowRoom,13986,5,24/06/2020
11382,la livraison n ’ est pas respectée et est très lent,2,TrustedShop,ShowRoom,13987,2,24/06/2020
11383,très beaux produits .,5,TrustedShop,ShowRoom,13988,5,24/06/2020
11384,satisfaite de la livraison rapide,4,TrustedShop,ShowRoom,13989,4,24/06/2020
11385,"le carton était abîmé , et le bouchon d'un flacon était cassé ( pompe ) .",3,TrustedShop,ShowRoom,13990,3,24/06/2020
11386,"les robes commander sont conforme à mes attente cependant ça ne méritait pas 2 mois et demi de livraison même en prenant compte le contexte , le service client a été incompétent , impossible d ’ annuler la commande . je ne recommande vraiment pas .",2,TrustedShop,ShowRoom,13991,2,24/06/2020
11387,délai de livraison largement dépassé et les pires difficultés pour avoir des infos,3,TrustedShop,ShowRoom,13992,3,24/06/2020
11388,"avons reçu qu'une partie de la commande , avons écrit au service client , attendons retour",3,TrustedShop,ShowRoom,13993,3,24/06/2020
11389,"l ’ article commandé est arrivé fissuré , l ’ offre commerciale proposée en dédommagement d ’ un chèque cadeau de 5€ était insuffisante . j ’ aurais souhaité avoir mon article en bonne état",2,TrustedShop,ShowRoom,13994,2,24/06/2020
11390,"je suis très insatisfaite par la livraison de ma commande . les colis ont été déposés devant la porte de mon appartement , sans que je sois présente . aucun appel , ni avis de passage de la part du livreur . n'importe qui aurais pu prendre les colis . c'est inadmissible !",3,TrustedShop,ShowRoom,13996,3,24/06/2020
11391,respecter la date de livraison merci,3,TrustedShop,ShowRoom,13997,3,24/06/2020
11392,je n'ai pas reçu le bon produit ! et la personne que j'ai eu au téléphone m ' a dit qu'il y aurait un remboursement et tjr rien reçu a ce jour !,1,TrustedShop,ShowRoom,13998,1,24/06/2020
11393,vous donner une date mais vous ne respectez pas la date de livraison,3,TrustedShop,ShowRoom,13999,3,24/06/2020
11394,"articles qui taillent petits , je ne peux effectuer aucune action pour un retour",3,TrustedShop,ShowRoom,14000,3,24/06/2020
11395,très bien . produits très agréables .,5,TrustedShop,ShowRoom,14001,5,24/06/2020
11396,j avais commandé 2 maillots de bain j en ai reçu 1/2 et le remboursement du 2ème sans me prévenir a l avance et avec une livraison très tardive par rapport à la date prévue,3,TrustedShop,ShowRoom,14002,3,24/06/2020
11397,parfait,5,TrustedShop,ShowRoom,14005,5,24/06/2020
11398,merci beaucoup au vendeur et au livreur,5,TrustedShop,ShowRoom,14006,5,24/06/2020
11399,j'ai toujours ete ' satisfaite des produits aller simple leurs produits en coton me vont tres bien vu le climat dans les dom .,5,TrustedShop,ShowRoom,14007,5,24/06/2020
11400,satisfaite,5,TrustedShop,ShowRoom,14008,5,24/06/2020
11401,tout s'est bien passé.il nous faudra un certain temps pour constater la qualité du produit .,5,TrustedShop,ShowRoom,14009,5,24/06/2020
11402,"dom qu ’ il y ai des bosse dans les deux tables et que le tapis est un plie central qui ne part pas déplus ma mère a acheté le même dans une boutique pour 9,90 pas vraiment une affaire en somme",3,TrustedShop,ShowRoom,14011,3,24/06/2020
11403,je n'ai pas reçu ma commande dans les temps et je ne les penser pas aussi ample mais elles restent jolies tout de même .,3,TrustedShop,ShowRoom,14012,3,24/06/2020
11404,vous deviez me faire un geste commercial,1,TrustedShop,ShowRoom,14013,1,24/06/2020
11405,j ’ ai choisi ces deux modèles pour la matière lin et les couleurs . dommage que celle aux manches courtes ait révélé au moment du repassage une couture déchirée . je la ferai réparer par une couturière mais j ’ aurai préféré le voir avant pour la retourner ...,4,TrustedShop,ShowRoom,14014,4,24/06/2020
11406,je suis contente de ma commande merci beaucoup,5,TrustedShop,ShowRoom,14015,5,24/06/2020
11407,un peu petit du haut mais c'est bien dans l'ensemble .,4,TrustedShop,ShowRoom,14018,4,24/06/2020
11408,parfait !,5,TrustedShop,ShowRoom,14019,5,24/06/2020
11409,je n'ai pas eu tous les articles commandés . que puis je faire pour les réclamer . merci .,1,TrustedShop,ShowRoom,14020,1,24/06/2020
11410,article conforme à la description,5,TrustedShop,ShowRoom,14021,5,24/06/2020
11411,les articles commandés sont moyens .,4,TrustedShop,ShowRoom,14022,4,24/06/2020
11412,superbe robes . très contente de ma commande,5,TrustedShop,ShowRoom,14025,5,24/06/2020
11413,très bien,5,TrustedShop,ShowRoom,14027,5,24/06/2020
11414,"très sérieux pour les produits , a recommander à d autre acheteur sur internet",5,TrustedShop,ShowRoom,14029,5,24/06/2020
11415,"bonjour jai passer une commande de 7pantalons camaieu , je les ai recu et je vous en remercie , il ya 3 pantalons qui ne me vont pas , je veux les retourner pour en prendre dautres.comment procéder ? merci mme bamba",4,TrustedShop,ShowRoom,14030,4,24/06/2020
11416,bonjour chouroum très bien je l'aie au cou je le porte depuis son arrivée pour le moment très bien très contente de l'avoir cordialement vôtre merci à vous tous mme courbés solange 88avenue du sidobre 81100 castres merci .....,5,TrustedShop,ShowRoom,14033,5,24/06/2020
11417,1 article livré sur les 2 3 appels au service client pour déclencher un remboursement,1,TrustedShop,ShowRoom,14034,1,24/06/2020
11418,tout était parfait ; les articles ; l ’ emballage ; la livraison ; le suivie . tout niquel !,5,TrustedShop,ShowRoom,14035,5,24/06/2020
11419,suivi pas facile,4,TrustedShop,ShowRoom,14036,4,24/06/2020
11420,arrivée avant la date prévue initialement ! super contente,5,TrustedShop,ShowRoom,14037,5,24/06/2020
11421,très bonne qualité je suis ravie,5,TrustedShop,ShowRoom,14038,5,24/06/2020
11422,bien vérifier la commande pour éviter les erreurs,4,TrustedShop,ShowRoom,14039,4,24/06/2020
11423,commande reçue avec 2 jours d ’ avance,5,TrustedShop,ShowRoom,14040,5,24/06/2020
11424,"produit au top , service satisfaisant",5,TrustedShop,ShowRoom,14041,5,24/06/2020
11425,commande reçu avant la date prévue et conforme à la photo . très satisfaite .,5,TrustedShop,ShowRoom,14042,5,24/06/2020
11426,je suis outrée : la robe reçue ne correspond absolument pas à la photo elle est très courte devant et très longue derrière alors que sur la photo elle avait la même longueur devant et derrière . j ’ ai immédiatement écris au service clientèle et j ’ attends toujours ! je ne pense plus commander chez vous !,1,TrustedShop,ShowRoom,14043,1,24/06/2020
11427,livraison rapide et produits confortes à mes attentes,4,TrustedShop,ShowRoom,14044,4,24/06/2020
11428,parfait,5,TrustedShop,ShowRoom,14045,5,24/06/2020
11429,il me manquait un article et les 2 autres articles il mon envoyee la mauvaise taille bravo,2,TrustedShop,ShowRoom,14046,2,24/06/2020
11430,parfait,5,TrustedShop,ShowRoom,14047,5,24/06/2020
11431,"super comme d'habitude avec camaïeu , merci",5,TrustedShop,ShowRoom,14048,5,24/06/2020
11432,"je suis ravie de mes 2 jolies petites robes reçues , celles-ci correspondent à la description , la qualité du tissu , la taille etc ... je recommande le site showroomprive.com , livraison dans les délais ...",5,TrustedShop,ShowRoom,14051,5,24/06/2020
11433,"produits recus conformes , livraisons top ... site fiable ... cliente depuis de très nombreuses années ! merci showroom prive.com",5,TrustedShop,ShowRoom,14052,5,24/06/2020
11434,livraison en temps voulu et articles correspondants à la commande,5,TrustedShop,ShowRoom,14053,5,24/06/2020
11435,j ’ ai reçu ma commande au temps dit des le départ . rien d ’ autre à dire ...,4,TrustedShop,ShowRoom,14055,4,24/06/2020
11436,les créoles ne sont pas conformes a ce que je voulais sinon tout était très bien .,5,TrustedShop,ShowRoom,14056,5,24/06/2020
11437,commande toujours pas reçue alors que le reliquat de la commande devait arriver le 22/6/20,2,TrustedShop,ShowRoom,14057,2,24/06/2020
11438,satisfaite des produits,4,TrustedShop,ShowRoom,14058,4,24/06/2020
11439,"tres beau produit , une manufacture très soignée , suite au covid 19 , toutes les équipes peuvent être fières d'elles pour ainsi nous satisfaire de la confection à la réception . merci à tous .",4,TrustedShop,ShowRoom,14059,4,24/06/2020
11440,"j ’ étais très enthousiasmée par cette vente et j ’ ai tout reçu très vite . par contre , j ’ ai reçu une paire de bottines déjà portées ( marques d ’ usures sur les côtés , sur le nubuck , et semelles rayées ) , preuves de leur utilisation . je les ai renvoyées mais je suis très déçue parce que je les aimais beaucoup . vous avez supprimé un teeshirt sans me dire pourquoi et impossible de vous avoir .",4,TrustedShop,ShowRoom,14060,4,24/06/2020
11441,couac dans le suivi de la livraison ( marqué comme ayant été livré 1 mois avant ),4,TrustedShop,ShowRoom,14061,4,24/06/2020
11442,certains livreurs ne font pas toujours leur travail correctement .ils livres à la va vite et laisse les colis à l'abandon sans sonner chez la personne qui doit recevoir son colis . dommage ! !,3,TrustedShop,ShowRoom,14062,3,24/06/2020
11443,"commande passée en avril , reçu au mois de juin et repousser d'une semaine . délais de livraison long !",3,TrustedShop,ShowRoom,14064,3,24/06/2020
11444,je suis très satisfait,5,TrustedShop,ShowRoom,14065,5,24/06/2020
11445,très satisfaite,4,TrustedShop,ShowRoom,14067,4,24/06/2020
11446,parfait produit conforme à mes attentes et livraison dans les délais,5,TrustedShop,ShowRoom,14068,5,24/06/2020
11447,"livraison rapide . produits conformes à la description , bonne qualité et quand tout va , que demander de plus ?",5,TrustedShop,ShowRoom,14069,5,24/06/2020
11448,livraison assez rapide,4,TrustedShop,ShowRoom,14070,4,24/06/2020
11449,les colis n'étaient pas en trés bon état . ils étaient à moitié ouverts et re-scotchés par la poste .,3,TrustedShop,ShowRoom,14071,3,24/06/2020
11450,très beau bijoux,5,TrustedShop,ShowRoom,14072,5,24/06/2020
11451,le suivie de livraison est mal fait et votre lien fonctionne très mal,4,TrustedShop,ShowRoom,14073,4,24/06/2020
11452,commande incomplet et cassé très déçu,1,TrustedShop,ShowRoom,14074,1,24/06/2020
11453,produit bien emballé et magnifique les bijoux .,5,TrustedShop,ShowRoom,14075,5,24/06/2020
11454,"article impeccable , super qualité , taille idéale , envoi rapide et soigné",5,TrustedShop,ShowRoom,14076,5,24/06/2020
11455,parfait,5,TrustedShop,ShowRoom,14078,5,24/06/2020
11456,très bien,5,TrustedShop,ShowRoom,14079,5,24/06/2020
11457,"les tailles sont beaucoup trop petites , et suis déçue des modèles de haut de maillot de bain qui n'ont pas un bon soutien de la poitrine . dommage",4,TrustedShop,ShowRoom,14081,4,24/06/2020
11458,certain article n ’ était pas là bonne taille que j ’ avais commander,4,TrustedShop,ShowRoom,14082,4,24/06/2020
11459,très satisfaite,5,TrustedShop,ShowRoom,14083,5,24/06/2020
11460,"avec les notices , c est mieux",3,TrustedShop,ShowRoom,14084,3,24/06/2020
11461,produits jolis et efficaces,4,TrustedShop,ShowRoom,14085,4,24/06/2020
11462,contente de mon achat botte de bonne qualité,5,TrustedShop,ShowRoom,14086,5,24/06/2020
11463,"bien arrivée , juste pas le journal à l'intérieur c'est tout merci .",5,TrustedShop,ShowRoom,14087,5,24/06/2020
11464,je pensais pas que les articles étaient vraiment nul made in chine je l ’ ai ai pas acheté chez aliexpress quoi,4,TrustedShop,ShowRoom,14088,4,24/06/2020
11465,très bons produits . livraison a pris un peu de temps,4,TrustedShop,ShowRoom,14089,4,24/06/2020
11466,j ’ avais commandé un maillot de bain raillé bleu et blanc et j ’ ai reçu un maillot de bain blanc ! ma commande a mis presque 2 mois pour arriver ! !,1,TrustedShop,ShowRoom,14090,1,24/06/2020
11467,très bien,5,TrustedShop,ShowRoom,14092,5,24/06/2020
11468,taille ne correspond pas,2,TrustedShop,ShowRoom,14093,2,24/06/2020
11469,produits conforme à la photo et à la description .. envoi rapide et soigné,5,TrustedShop,ShowRoom,14094,5,24/06/2020
11470,bien reçu juste dommage que cela met autant de temps à arriver . mais la qualité des housses est très bien donc cela valait le coup d'attendre,4,TrustedShop,ShowRoom,14095,4,24/06/2020
11471,très satisfaite,5,TrustedShop,ShowRoom,14096,5,24/06/2020
11472,rien à signaler,5,TrustedShop,ShowRoom,14097,5,24/06/2020
11473,"super bonne odeur , livraison au top",5,TrustedShop,ShowRoom,14098,5,24/06/2020
11474,"tres bien , je ne suis jamais déçue !",5,TrustedShop,ShowRoom,14099,5,23/06/2020
11475,j ai commandé un sac vert que je trouve joli véritable cuir étiquette fournie bon rapport qualité prix,4,TrustedShop,ShowRoom,14100,4,23/06/2020
11476,marchandise en bon état mais livraison trop longue .,3,TrustedShop,ShowRoom,14101,3,23/06/2020
11477,pas assez de temps dans le panier . il faut allé trop vite et on se trompe .,3,TrustedShop,ShowRoom,14102,3,23/06/2020
11478,certains délais de livraison vraiment trop longs et pas annulables ... les retours d ’ articles bas de gamme ou ne correspondant pas a ce que l ’ on attend deviennent coûteux ... les prix remisés sont basés sur un prix fixés par le commerçant donc des soldes plutôt fictives,3,TrustedShop,ShowRoom,14104,3,23/06/2020
11479,livraison au top dans la boite aux lettres et commande reçue conforme dans un bref délai .,4,TrustedShop,ShowRoom,14105,4,23/06/2020
11480,pas de souci,5,TrustedShop,ShowRoom,14106,5,23/06/2020
11481,top rien à redire,5,TrustedShop,ShowRoom,14107,5,23/06/2020
11482,j'ai envoyé un mail pour vous signalez que je n'est pas reçu mon colis sois disant que le relais colis ne l ' a pas et en plus cest affiché `` retirer `` sur mon application donc pas du tout satisfaite,1,TrustedShop,ShowRoom,14108,1,23/06/2020
11483,très bien,5,TrustedShop,ShowRoom,14110,5,23/06/2020
11484,très satisfait,5,TrustedShop,ShowRoom,14111,5,23/06/2020
11485,tres bien,5,TrustedShop,ShowRoom,14113,5,23/06/2020
11486,ravie de mes bijoux et de showroom !,5,TrustedShop,ShowRoom,14114,5,23/06/2020
11487,rapide et correspond à ma commande ! merci ...,5,TrustedShop,ShowRoom,14115,5,23/06/2020
11488,tout s ’ est bien passé et les produits sont corrects .,5,TrustedShop,ShowRoom,14116,5,23/06/2020
11489,j'ai commandé deux transats que j'ai reçu vendredi . l'un d'entre eux est très abîmé alors que le colis était intact . j'ai contacté immédiatement le service client showroom qui aujourd'hui mardi n ' a toujours pas donné signe de vie je ne suis donc que très partiellement satisfaite,3,TrustedShop,ShowRoom,14117,3,23/06/2020
11490,je n ’ ai pas reçu la longue robe et une des robes commandées noires et arrivée bleue . je ne commanderai plus sur showroom .,2,TrustedShop,ShowRoom,14118,2,23/06/2020
11491,le sac reçut différents de la photo,3,TrustedShop,ShowRoom,14119,3,23/06/2020
11492,livraison rapide et produit de qualité vraiment satisfaite,4,TrustedShop,ShowRoom,14120,4,23/06/2020
11493,satisfaite de la qualité et de la rapidité de livraison ! petit bémol erreur sur un article lors de la livraison et pas de possibilité de l ’ avoir . mais très bon service après vente,5,TrustedShop,ShowRoom,14121,5,23/06/2020
11494,tres bien sur tout,5,TrustedShop,ShowRoom,14122,5,23/06/2020
11495,"jamais reçu cette veste ! merci la poste , colissimo . j ’ ai demandé au service client de relancer ma commande , ça n ’ a pas été fait ! merci le service client . bref un zéro pointé ! !",1,TrustedShop,ShowRoom,14125,1,23/06/2020
11496,colis arrivé en très mauvais état après une erreur de destination . produits conformes à mes attentes .,4,TrustedShop,ShowRoom,14126,4,23/06/2020
11497,"je suis très déçu car les oreillettes ne se connectet pas entre elles , de plus je n'ai même pas de notice dans la boîte ... même à 39 euros , c'est vraiment de l'arnaque !",3,TrustedShop,ShowRoom,14127,3,23/06/2020
11498,"ma commande est incomplète , et même si je suis remboursée , je n ’ ai pas eu au final ce que j ’ avais espéré .",3,TrustedShop,ShowRoom,14128,3,23/06/2020
11499,articles très jolis,5,TrustedShop,ShowRoom,14129,5,23/06/2020
11500,il y avait une petite erreur dans la commande mais je n'ai pas voulu faire de retour pour une simple paire de boucles d'oreille .,4,TrustedShop,ShowRoom,14131,4,23/06/2020
11501,parfait,5,TrustedShop,ShowRoom,14132,5,23/06/2020
11502,livraison rapide et vêtements impeccable .,5,TrustedShop,ShowRoom,14133,5,23/06/2020
11503,magnifique lunettes très très belle,4,TrustedShop,ShowRoom,14134,4,23/06/2020
11504,délai long et une déception produit quant à la qualité,3,TrustedShop,ShowRoom,14135,3,23/06/2020
11505,très belles lunettes j'aime beaucoup et je suis satisfait,4,TrustedShop,ShowRoom,14136,4,23/06/2020
11506,la jupe marine est de très belle qualité . le top a un imprimé original .,4,TrustedShop,ShowRoom,14137,4,23/06/2020
11507,j aime bien les articles reçus . mais sur ma commande la robe avec le papillon était rose et je l ai reçu jaune ce n est pas la même chose heureusement la qualité est là ! ! ! et elle va bien à ma petite fille .,4,TrustedShop,ShowRoom,14138,4,23/06/2020
11508,livraison trop longue mais normale suite à la crise sanitaire,4,TrustedShop,ShowRoom,14139,4,23/06/2020
11509,je n'ai toujours pas reçu ma commande et le prestataire choisi se moque du monde . j'ai dû bloqué mon samedi pour attendre ma livraison de 8h à 19h et aucune livraison . il est important de suivre vos prestataires car ils ne font pas leur travail . je viens d'apprendre que le colis est reparti au fournisseur bravo le cadeau d'anniversaire de ma fille tombe à l'eau . mauvaise expérience zahi,1,TrustedShop,ShowRoom,14140,1,23/06/2020
11510,"ma petite-fille n'en pouvait plus d'attendre , livraison trop longue . la qualité du coton est light mais qui résiste à la reine des neiges .",4,TrustedShop,ShowRoom,14141,4,23/06/2020
11511,"rien à rajouter , super",5,TrustedShop,ShowRoom,14143,5,23/06/2020
11512,"bonjour , j ai commandé 2 paires une parfaite mais l autre n etait pas conforme à la photo niveau colorie",4,TrustedShop,ShowRoom,14144,4,23/06/2020
11513,"bonjour , produits conformes à la description , mais délais de livraison long .",3,TrustedShop,ShowRoom,14145,3,23/06/2020
11514,"complètement déçu de la marchandise , pour des bouteilles isotherme , elles ne sont absolument pas étanches et donc les maintiens 12h de froid nul .... dégoûter .",3,TrustedShop,ShowRoom,14146,3,23/06/2020
11515,taille mal conçu et tissus de mauvaises qualité,3,TrustedShop,ShowRoom,14148,3,23/06/2020
11516,parfait ! articles conformes à la description.envoi très rapide !,5,TrustedShop,ShowRoom,14149,5,23/06/2020
11517,commande non complète donc déçu,3,TrustedShop,ShowRoom,14150,3,23/06/2020
11518,super bouilloire qui fait theiere également ! très satisfaite ! livrée rapidement !,5,TrustedShop,ShowRoom,14151,5,23/06/2020
11519,"très bien , je ne suis jamais déçu .",5,TrustedShop,ShowRoom,14152,5,23/06/2020
11520,très satisfaite de cette commande,5,TrustedShop,ShowRoom,14154,5,23/06/2020
11521,"super produit , vitres parfaites",5,TrustedShop,ShowRoom,14155,5,23/06/2020
11522,livraison un peu longue tres bonne qualité,3,TrustedShop,ShowRoom,14156,3,23/06/2020
11523,"table rayé . hauteur de la grande 40 cm au lieu de 46 annoncé . livraison rapide , bien avant la date annoncée .",3,TrustedShop,ShowRoom,14157,3,23/06/2020
11524,parfait,5,TrustedShop,ShowRoom,14158,5,23/06/2020
11525,"bonjour , erreur sur la livraison d'un article reçu à la place d'un autre ! problème pour la réexpédition de l'article et pour récupérer l'article qui avait été commandé .",3,TrustedShop,ShowRoom,14159,3,23/06/2020
11526,"commande arrivée en avance , conforme aux photos et description . prix imbattable .",5,TrustedShop,ShowRoom,14161,5,23/06/2020
11527,très jolis soutien gorge mais très mauvais maintien pour les grosses poitrine,3,TrustedShop,ShowRoom,14162,3,23/06/2020
11528,délai de livraison de presque deux mois ( confinement au milieu ) très joli maillots de bain et serviette minnie,4,TrustedShop,ShowRoom,14163,4,23/06/2020
11529,"livraison un peu tardive , beaucoup de cartons , une économie aurait pu être réalisée à ce niveau . les bonbons correspondaient à ma commande et sont très bons .",5,TrustedShop,ShowRoom,14164,5,23/06/2020
11530,conforme à la commande . linge de qualité .,5,TrustedShop,ShowRoom,14165,5,23/06/2020
11531,"livré rapidement , satisfaite .",5,TrustedShop,ShowRoom,14166,5,23/06/2020
11532,"très bien , je suis contente de ma commande .",4,TrustedShop,ShowRoom,14167,4,23/06/2020
11533,"long delai entre l '' annonce de l'envoi et la reception de la marchandise ... sinon , rien à signaler .",4,TrustedShop,ShowRoom,14168,4,23/06/2020
11534,très bien merci,4,TrustedShop,ShowRoom,14169,4,23/06/2020
11535,rapide et exactement ce que je voulais,5,TrustedShop,ShowRoom,14170,5,23/06/2020
11536,"c ’ est un site génial où l ’ on trouve beaucoup de marques , des produits nobles et surtout du choix .",5,TrustedShop,ShowRoom,14171,5,23/06/2020
11537,super beau merci beaucoup,5,TrustedShop,ShowRoom,14172,5,23/06/2020
11538,parfait très bien emballé et bonne qualité .,5,TrustedShop,ShowRoom,14173,5,23/06/2020
11539,tres bien,5,TrustedShop,ShowRoom,14174,5,23/06/2020
11540,super cadeau ça fait plaisir merci pour le collier pendentif signe astro,4,TrustedShop,ShowRoom,14175,4,23/06/2020
11541,"très mauvaise qualité des produits , l'un d'eux ne correspond pas à ma commande .",2,TrustedShop,ShowRoom,14176,2,23/06/2020
